"a1","a2","a3","a4","a5","y1","y2"
0.46663,0.604103,0.23412,0.740773,0.701138,0.081378,0.153222
0.463335,0.60069,0.235891,0.738482,0.702457,0.080991,0.153419
0.460817,0.603563,0.241139,0.709023,0.701902,0.080605,0.153617
0.461951,0.611713,0.243639,0.676615,0.699205,0.080218,0.153814
0.463086,0.609031,0.242664,0.696992,0.696508,0.079832,0.154011
0.464221,0.611643,0.241512,0.742213,0.695452,0.079445,0.154208
0.469926,0.611817,0.242557,0.752248,0.696273,0.079059,0.154405
0.476459,0.606402,0.247037,0.732268,0.697094,0.078672,0.154602
0.480875,0.605217,0.250218,0.716274,0.696588,0.078286,0.154799
0.485862,0.614604,0.245134,0.71738,0.694565,0.077899,0.154996
0.490693,0.61746,0.239656,0.711699,0.694553,0.077513,0.155193
0.493713,0.611243,0.236725,0.698262,0.69684,0.077126,0.15539
0.490771,0.594821,0.237132,0.711574,0.703067,0.07674,0.155587
0.491791,0.586758,0.238676,0.724898,0.705301,0.076353,0.155784
0.493417,0.60163,0.240651,0.718298,0.697825,0.075967,0.155981
0.490558,0.597137,0.246616,0.728844,0.697614,0.07558,0.156178
0.487701,0.585504,0.24203,0.75828,0.702258,0.075194,0.156583
0.484019,0.591869,0.229039,0.773377,0.701155,0.074807,0.157258
0.479396,0.601926,0.225524,0.74741,0.697989,0.074421,0.157934
0.479127,0.593149,0.233251,0.721443,0.700897,0.074034,0.158609
0.475832,0.579914,0.237337,0.719976,0.706479,0.073648,0.159285
0.467628,0.583745,0.23049,0.74651,0.703571,0.073261,0.159961
0.468267,0.581743,0.227355,0.739072,0.702035,0.075001,0.160636
0.469713,0.581743,0.231543,0.720906,0.702105,0.079522,0.161312
0.466855,0.589231,0.237107,0.734853,0.696828,0.084043,0.161987
0.465723,0.594821,0.235038,0.774915,0.69426,0.088563,0.162663
0.463347,0.598844,0.23749,0.772908,0.694788,0.093084,0.15816
0.46106,0.603302,0.241166,0.735783,0.695315,0.097605,0.146883
0.459469,0.610024,0.246583,0.752452,0.693791,0.102126,0.135607
0.455479,0.619602,0.260331,0.748721,0.693287,0.106647,0.124331
0.453462,0.617616,0.265332,0.721677,0.694782,0.111167,0.113055
0.453955,0.61133,0.272304,0.700666,0.694166,0.115688,0.101779
0.457317,0.60001,0.279807,0.739412,0.697696,0.120209,0.090503
0.463111,0.59752,0.280807,0.744753,0.701202,0.118798,0.086548
0.467449,0.61086,0.277544,0.723832,0.696887,0.109631,0.092168
0.470082,0.608718,0.277224,0.740829,0.695022,0.100463,0.097788
0.476303,0.604799,0.274917,0.728594,0.696277,0.091295,0.103407
0.480405,0.605061,0.283497,0.730783,0.697707,0.091953,0.109027
0.484675,0.608857,0.29758,0.72644,0.697731,0.105458,0.114647
0.491903,0.604503,0.301347,0.727183,0.696429,0.118964,0.120267
0.496779,0.598774,0.305886,0.707197,0.698094,0.121239,0.125887
0.498964,0.607394,0.303621,0.711619,0.697039,0.108829,0.131506
0.498927,0.610529,0.301062,0.706471,0.697338,0.096419,0.137126
0.496349,0.61288,0.304378,0.70502,0.699185,0.08401,0.142746
0.493771,0.611016,0.305394,0.724104,0.699021,0.0716,0.156722
0.489808,0.60217,0.289941,0.715112,0.699185,0.05919,0.181626
0.48426,0.597573,0.273332,0.716643,0.702351,0.04678,0.206529
0.479889,0.602518,0.264201,0.716348,0.703383,0.03437,0.231433
0.480393,0.594072,0.255004,0.706267,0.705095,0.027821,0.256336
0.48301,0.593828,0.242899,0.712867,0.702903,0.028934,0.28124
0.483431,0.618661,0.227055,0.726757,0.699724,0.030048,0.296377
0.485192,0.600498,0.216054,0.735069,0.707312,0.031161,0.298741
0.488487,0.574098,0.20534,0.746941,0.711633,0.032275,0.301106
0.491783,0.578364,0.199428,0.727784,0.709434,0.033388,0.30347
0.495077,0.595013,0.202973,0.697423,0.703747,0.034502,0.290676
0.498372,0.606785,0.209967,0.70663,0.698874,0.035615,0.25806
0.498221,0.603615,0.212629,0.726769,0.69949,0.036729,0.225443
0.49413,0.590415,0.215934,0.725419,0.698916,0.037842,0.20496
0.490039,0.589074,0.216549,0.716677,0.696981,0.038956,0.200343
0.483935,0.598739,0.216016,0.72399,0.695046,0.040069,0.195726
0.475529,0.59146,0.21572,0.727948,0.697954,0.041183,0.19111
0.471556,0.592122,0.214996,0.718253,0.694741,0.042297,0.190223
0.472649,0.615213,0.206439,0.742473,0.690026,0.04341,0.194214
0.471114,0.605966,0.196222,0.719647,0.70112,0.044524,0.198205
0.469869,0.582927,0.188187,0.741249,0.709628,0.045637,0.202196
0.472391,0.577894,0.181674,0.769495,0.712178,0.046751,0.206187
0.47252,0.58998,0.179759,0.731758,0.705658,0.047864,0.210179
0.469914,0.590833,0.176828,0.720509,0.699689,0.048978,0.21417
0.470643,0.583641,0.178536,0.736668,0.701683,0.049352,0.218161
0.471377,0.597503,0.180094,0.751341,0.698517,0.048759,0.222152
0.467762,0.603145,0.171173,0.497908,0.599554,0.048167,0.22952
0.47062,0.592958,0.167749,0.181429,0.468602,0.047574,0.241306
0.473893,0.59402,0.158379,0.140834,0.458306,0.046982,0.253092
0.469186,0.605374,0.144883,0.098402,0.45555,0.046389,0.260046
0.462753,0.605879,0.139305,0.078921,0.426878,0.045797,0.260685
0.46031,0.603911,0.128389,0.079523,0.413873,0.045204,0.261323
0.458326,0.58944,0.12146,0.064691,0.412982,0.044612,0.261961
0.453081,0.590502,0.106863,0.078978,0.413709,0.044019,0.262599
0.435855,0.556353,0.092773,0.07366,0.404351,0.043427,0.263237
0.380725,0.482534,0.089988,0.062419,0.406075,0.042834,0.263875
0.34247,0.461654,0.084445,0.070016,0.414694,0.042241,0.264513
0.348298,0.441836,0.07957,0.077614,0.414881,0.041649,0.265151
0.354126,0.417177,0.082475,0.075633,0.414307,0.041056,0.253314
0.362569,0.335313,0.084855,0.075089,0.428004,0.040464,0.225164
0.374,0.239882,0.093002,0.088696,0.430666,0.042957,0.197014
0.380137,0.223948,0.099541,0.073728,0.410402,0.049486,0.168864
0.380221,0.175397,0.156387,0.058488,0.411692,0.374834,0.152912
0.379638,0.167526,0.239848,0.067401,0.406415,0.864051,0.152912
0.378293,0.172158,0.296438,0.061618,0.406473,0.953992,0.152912
0.376948,0.1677,0.345314,0.059208,0.408197,0.855038,0.00251
0.375603,0.180151,0.354293,0.060654,0.412571,0.697896,0.00251
0.373631,0.175014,0.358469,0.0621,0.414436,0.634796,0.00251
0.373373,0.190025,0.376718,0.063545,0.407171,0.59904,0.00251
0.371736,0.188745,0.386035,0.055665,0.404269,0.547996,0.00251
0.36812,0.173464,0.398209,0.062525,0.404609,0.474607,0.00251
0.367672,0.150442,0.412131,0.075871,0.411281,0.459282,0.00251
0.367224,0.141857,0.430033,0.076075,0.415237,0.443958,0.00251
0.364945,0.142327,0.443365,0.079829,0.412657,0.387099,0.005443
0.36332,0.155527,0.444369,0.085045,0.410077,0.313727,0.008376
0.367579,0.184748,0.452327,0.066131,0.405828,0.289786,0.011309
0.372622,0.171653,0.462262,0.037374,0.406813,0.265846,0.014243
0.372622,0.149067,0.467138,0.049621,0.413744,0.250471,0.017176
0.374012,0.163991,0.475879,0.051231,0.408784,0.246298,0.020109
0.375513,0.185306,0.485338,0.062593,0.403225,0.242124,0.023042
0.376091,0.180151,0.497028,0.082402,0.405512,0.23795,0.025976
0.381554,0.178027,0.51486,0.076744,0.403577,0.233776,0.028909
0.384327,0.164304,0.526319,0.063647,0.409851,0.229602,0.031842
0.384024,0.158244,0.535376,0.06714,0.413357,0.21964,0.034775
0.383722,0.178984,0.532392,0.07959,0.406673,0.20211,0.037709
0.383419,0.166463,0.535751,0.080611,0.410285,0.196943,0.040642
0.383117,0.168745,0.549569,0.054644,0.410824,0.207945,0.043575
0.384054,0.18393,0.554937,0.024822,0.409933,0.204399,0.046508
0.389624,0.156833,0.562317,0.053068,0.418353,0.18183,0.049442
0.394806,0.168553,0.562388,0.072662,0.412923,0.159261,0.052375
0.395344,0.179542,0.567786,0.057246,0.409393,0.149273,0.055308
0.395882,0.171984,0.583575,0.05376,0.41358,0.155735,0.058241
0.39642,0.187291,0.592378,0.074284,0.407071,0.162197,0.061175
0.396958,0.168867,0.597826,0.088197,0.408607,0.168659,0.064108
0.396303,0.16615,0.600736,0.063194,0.413345,0.154764,0.067041
0.394286,0.197496,0.604164,0.072639,0.411234,0.1338,0.069974
0.392269,0.175484,0.610582,0.100579,0.415198,0.138406,0.072908
0.391075,0.157173,0.619745,0.074182,0.414694,0.121095,0.075841
0.390823,0.180029,0.622508,0.055494,0.404269,0.094362,0.078774
0.38857,0.170887,0.610994,0.069912,0.409393,0.092787,0.081707
0.386306,0.166255,0.602789,0.066596,0.41073,0.091212,0.084641
0.386642,0.167125,0.611078,0.063279,0.411539,0.089638,0.087574
0.385135,0.156833,0.620688,0.059962,0.414717,0.088063,0.090507
0.381521,0.174631,0.621861,0.082879,0.409475,0.086488,0.09344
0.383829,0.158958,0.617064,0.101407,0.417438,0.084913,0.096374
0.389822,0.168344,0.608709,0.080656,0.414776,0.083338,0.099307
0.392287,0.179785,0.604016,0.059905,0.41168,0.081764,0.10224
0.394753,0.160734,0.611849,0.05884,0.410742,0.080189,0.105173
0.395676,0.163608,0.621052,0.0563,0.406321,0.078614,0.108107
0.398287,0.161762,0.620702,0.051129,0.411668,0.077039,0.11104
0.400019,0.179141,0.623413,0.069419,0.410449,0.075464,0.113973
0.396236,0.187117,0.632956,0.082176,0.402973,0.07389,0.116906
0.394219,0.179002,0.636912,0.073501,0.404644,0.072315,0.118691
0.394219,0.160786,0.634813,0.077561,0.415796,0.07074,0.118975
0.39163,0.150512,0.635838,0.09559,0.422516,0.069165,0.119258
0.386082,0.162667,0.63516,0.09402,0.418065,0.067591,0.119542
0.384143,0.152828,0.632733,0.107372,0.420792,0.066016,0.119825
0.383295,0.172785,0.64164,0.087426,0.415679,0.064441,0.120109
0.37898,0.183477,0.637614,0.069669,0.409857,0.062866,0.120392
0.374665,0.175467,0.628166,0.0679,0.413463,0.061291,0.120676
0.372835,0.180186,0.626676,0.070179,0.412184,0.059717,0.120959
0.376197,0.153281,0.632206,0.091508,0.412958,0.058142,0.121242
0.382249,0.15234,0.636133,0.084534,0.4163,0.056567,0.121526
0.388301,0.166324,0.637382,0.088356,0.415151,0.054992,0.121809
0.392431,0.158697,0.639109,0.104514,0.414735,0.053417,0.122093
0.394364,0.159533,0.63419,0.096463,0.411832,0.051843,0.122376
0.394234,0.156381,0.636365,0.084398,0.408602,0.066182,0.12266
0.391746,0.155144,0.645592,0.082777,0.404996,0.084702,0.122943
0.389258,0.176442,0.648787,0.075372,0.402621,0.081475,0.123227
0.38677,0.187796,0.65295,0.095964,0.401654,0.078249,0.12351
0.384282,0.169389,0.65195,0.10257,0.407458,0.075022,0.123793
0.382837,0.168153,0.644513,0.076291,0.410578,0.071795,0.124077
0.382585,0.190756,0.641429,0.060291,0.407447,0.068568,0.12436
0.381405,0.19356,0.639645,0.079613,0.407998,0.065342,0.124644
0.379163,0.179925,0.641851,0.089921,0.412829,0.062115,0.124927
0.376922,0.15194,0.641192,0.059134,0.419576,0.058888,0.125211
0.375648,0.149589,0.637081,0.055812,0.418755,0.055661,0.125494
0.379089,0.158941,0.637306,0.077527,0.417934,0.052435,0.125778
0.382653,0.180691,0.633616,0.075395,0.411258,0.049208,0.126061
0.381644,0.195719,0.630803,0.061686,0.403635,0.045981,0.126344
0.382714,0.173133,0.643204,0.080702,0.408819,0.059966,0.126628
0.386161,0.165471,0.660649,0.085963,0.406438,0.081483,0.126527
0.389607,0.188075,0.666023,0.067355,0.399332,0.08342,0.125922
0.393053,0.191262,0.669638,0.085453,0.401173,0.085356,0.125318
0.394656,0.193369,0.665834,0.104707,0.403389,0.087292,0.124713
0.397446,0.18689,0.661789,0.101657,0.408612,0.089228,0.124109
0.399217,0.173812,0.667406,0.090981,0.40955,0.091164,0.123504
0.397114,0.152811,0.681033,0.085793,0.410488,0.0931,0.1229
0.396834,0.154169,0.699517,0.079296,0.408033,0.095036,0.122295
0.396554,0.172228,0.699055,0.071301,0.404902,0.096972,0.121691
0.397503,0.174178,0.691285,0.078388,0.410683,0.098908,0.121086
0.399856,0.163259,0.690828,0.067231,0.413521,0.100845,0.120482
0.40221,0.178445,0.693083,0.052433,0.408268,0.102781,0.119877
0.404563,0.182833,0.703507,0.070292,0.408818,0.104717,0.119273
0.406917,0.178183,0.716974,0.063455,0.408209,0.106653,0.118668
0.406054,0.168013,0.71787,0.066392,0.410085,0.108589,0.118064
0.403633,0.146089,0.718228,0.089093,0.417813,0.110525,0.117459
0.403633,0.153455,0.730541,0.079012,0.41494,0.112461,0.116855
0.403633,0.153716,0.733411,0.083412,0.411786,0.111521,0.11625
0.403633,0.162249,0.721992,0.089104,0.414342,0.106819,0.115646
0.403633,0.187395,0.722559,0.076132,0.411651,0.102117,0.115794
0.4063,0.194379,0.731927,0.091406,0.406286,0.097415,0.116926
0.409114,0.186943,0.735736,0.077538,0.404245,0.092713,0.118058
0.410257,0.1844,0.728871,0.0494,0.406004,0.088011,0.11919
0.413283,0.193578,0.728964,0.031285,0.405218,0.083309,0.120321
0.416309,0.183982,0.735788,0.070201,0.404808,0.097271,0.121453
0.419335,0.160734,0.740293,0.128497,0.40815,0.117843,0.122585
0.420138,0.166376,0.751116,0.088015,0.405582,0.115139,0.123717
0.418401,0.183582,0.765536,0.040663,0.40652,0.112435,0.124849
0.416664,0.184801,0.770425,0.068569,0.409171,0.109731,0.125981
0.41762,0.178706,0.764967,0.081666,0.408256,0.107027,0.127113
0.418438,0.164687,0.7655,0.048498,0.41212,0.104323,0.128245
0.41558,0.165732,0.769171,0.05486,0.411152,0.10162,0.129377
0.412722,0.184226,0.777346,0.063058,0.40489,0.098916,0.130509
0.411708,0.187361,0.778879,0.08721,0.401196,0.096212,0.131641
0.412801,0.181039,0.772617,0.103732,0.402346,0.093508,0.132773
0.418954,0.179106,0.769023,0.06799,0.40869,0.090804,0.133905
0.437166,0.173934,0.772076,0.063965,0.414541,0.0881,0.135037
0.452823,0.195145,0.782678,0.049995,0.410906,0.085396,0.136169
0.447477,0.190234,0.793597,0.06655,0.416406,0.098243,0.115048
0.428362,0.1809,0.799364,0.086212,0.41881,0.131426,0.08659
0.406424,0.185497,0.803808,0.082471,0.416787,0.146586,0.08659
0.388447,0.169511,0.811876,0.082697,0.418282,0.138178,0.08659
0.378685,0.151296,0.792709,0.094762,0.422117,0.093688,0.152852
0.370823,0.157704,0.75565,0.10795,0.424234,0.036441,0.254945
0.360316,0.169302,0.738444,0.112883,0.421331,0.024218,0.290583
0.351221,0.160543,0.724484,0.086779,0.421179,0.011994,0.313833
0.34374,0.145566,0.70447,0.064934,0.418341,0.005796,0.320881
0.339201,0.159863,0.682164,0.088492,0.414178,0.007478,0.32793
0.280832,0.136241,0.659583,0.097246,0.428344,0.009159,0.334979
0.168869,0.046514,0.621284,0.096344,0.437198,0.010841,0.342028
0.122474,0,0.588612,0.103743,0.428684,0.012522,0.371151
0.135643,0.002873,0.566843,0.079114,0.421578,0.014203,0.395489
0.148812,0.003553,0.546205,0.054633,0.417274,0.015885,0.375821
0.267865,0.051337,0.572317,0.061357,0.401947,0.017566,0.356154
0.414964,0.115718,0.613713,0.055744,0.392471,0.019248,0.31261
0.437928,0.149502,0.622768,0.083468,0.402099,0.020929,0.270242
0.44045,0.150599,0.673372,0.127147,0.399748,0.149665,0.163872
0.442972,0.146733,0.736133,0.105671,0.40054,0.317865,0.023959
0.445493,0.182459,0.753887,0.094059,0.399074,0.320399,0.022082
0.445034,0.195127,0.779527,0.100523,0.399379,0.322933,0.020206
0.44556,0.185184,0.782167,0.09203,0.406461,0.25352,0.028885
0.551841,0.234484,0.798353,0.125537,0.406333,0.154923,0.051367
0.669924,0.312761,0.841498,0.082924,0.399009,0.141194,0.07385
0.669924,0.307293,0.865167,0.041819,0.395579,0.223099,0.073269
0.664118,0.30637,0.901872,0.085113,0.402205,0.317047,0.042529
0.654345,0.325561,0.917312,0.092676,0.411416,0.263204,0.030087
0.645346,0.346301,0.910203,0.09906,0.410449,0.232693,0.041572
0.636296,0.354103,0.887135,0.091791,0.411123,0.158782,0.075283
0.630159,0.351438,0.869589,0.061096,0.413674,0.060708,0.138058
0.622729,0.335905,0.859616,0.068795,0.418646,0.057426,0.177375
0.613819,0.343323,0.839779,0.075021,0.417684,0.054145,0.186017
0.607498,0.364255,0.830453,0.061448,0.412894,0.050863,0.19466
0.607862,0.347607,0.828157,0.044881,0.415093,0.047581,0.203302
0.612485,0.326693,0.822877,0.039188,0.420534,0.044299,0.211944
0.50598,0.276034,0.782588,0.052427,0.426356,0.041018,0.220586
0.382619,0.208502,0.740623,0.053193,0.428379,0.037736,0.229228
0.388985,0.197217,0.727042,0.046854,0.421741,0.034454,0.23787
0.396939,0.20636,0.706487,0.046366,0.41243,0.031172,0.283608
0.401689,0.192289,0.692313,0.093436,0.411375,0.027891,0.330167
0.406438,0.177504,0.687759,0.104934,0.41032,0.024609,0.314365
0.411187,0.168919,0.677999,0.06714,0.412794,0.021327,0.298563
0.413929,0.158296,0.689176,0.054247,0.415034,0.041016,0.231398
0.414377,0.176181,0.714861,0.036807,0.408537,0.068534,0.155906
0.414826,0.172733,0.723585,0.052013,0.405922,0.067007,0.15736
0.418124,0.171131,0.723716,0.063171,0.410128,0.06548,0.158814
0.422013,0.180099,0.726384,0.047274,0.411301,0.063952,0.160267
0.420422,0.152724,0.729699,0.038089,0.412473,0.062425,0.161721
0.418483,0.140656,0.738456,0.052637,0.415069,0.060897,0.163174
0.416578,0.153768,0.734023,0.071846,0.416254,0.05937,0.164628
0.413888,0.180203,0.73622,0.098402,0.410929,0.057843,0.166081
0.413888,0.179698,0.737674,0.136185,0.408865,0.056315,0.167535
0.417379,0.17174,0.733799,0.092472,0.409405,0.054788,0.168989
0.42486,0.163712,0.735532,0.068115,0.411023,0.053261,0.170442
0.482198,0.191906,0.738489,0.096236,0.40197,0.051733,0.173779
0.606086,0.31203,0.766928,0.057388,0.383208,0.050206,0.179578
0.674567,0.398161,0.814095,0.027832,0.383735,0.091431,0.138608
0.667226,0.413904,0.838294,0.041865,0.394336,0.156007,0.081353
0.659886,0.419537,0.84097,0.078241,0.401677,0.160045,0.082779
0.650949,0.419668,0.854097,0.099514,0.404527,0.140592,0.084205
0.643289,0.42376,0.845811,0.095295,0.407177,0.089726,0.14986
0.63917,0.417508,0.815465,0.085657,0.413216,0.036655,0.241507
0.635051,0.404865,0.793963,0.240019,0.500158,0.034419,0.257309
0.630933,0.419703,0.775946,0.557779,0.57358,0.032183,0.273111
0.632345,0.444048,0.770373,0.723117,0.568221,0.029947,0.256058
0.640078,0.445058,0.784602,0.759471,0.583213,0.038498,0.196042
0.645614,0.437587,0.802578,0.723571,0.581366,0.061156,0.162447
0.646522,0.438893,0.804119,0.711052,0.584444,0.083815,0.163404
0.645009,0.437396,0.80427,0.751431,0.593152,0.095445,0.164361
0.646478,0.429646,0.81799,0.760038,0.593855,0.092654,0.165319
0.64743,0.426215,0.822333,0.750683,0.597725,0.089864,0.166276
0.6439,0.435602,0.811474,0.713229,0.605365,0.087073,0.167233
0.64335,0.439329,0.819827,0.697717,0.601232,0.084283,0.16819
0.641658,0.438562,0.824189,0.700802,0.599396,0.081492,0.169147
0.638453,0.449046,0.813729,0.690732,0.600188,0.078702,0.170104
0.639462,0.432189,0.809075,0.750048,0.607505,0.075911,0.171061
0.637515,0.417003,0.810195,0.779474,0.609393,0.073121,0.172018
0.632192,0.440391,0.812583,0.768066,0.602627,0.07033,0.172975
0.626868,0.434348,0.811045,0.756489,0.602803,0.06754,0.173933
0.624931,0.428375,0.803166,0.725555,0.60068,0.064749,0.17489
0.626864,0.448576,0.794039,0.721082,0.597778,0.061959,0.175847
0.630981,0.448497,0.79177,0.720827,0.596986,0.059168,0.176804
0.637594,0.434,0.789502,0.731208,0.600668,0.056378,0.177444
0.644206,0.4181,0.788847,0.753745,0.607083,0.054747,0.177669
0.645327,0.419615,0.788218,0.734649,0.604046,0.054634,0.177894
0.640171,0.431527,0.796035,0.718536,0.596558,0.054521,0.178119
0.635016,0.43166,0.804513,0.709329,0.592776,0.054408,0.178345
0.626853,0.433141,0.801438,0.710712,0.592647,0.054295,0.17857
0.618549,0.434621,0.800003,0.748427,0.596693,0.054182,0.178795
0.617383,0.420051,0.787587,0.724784,0.60591,0.054069,0.17902
0.617405,0.424196,0.77186,0.69808,0.607904,0.053955,0.179245
0.619008,0.429002,0.770406,0.713479,0.604491,0.053842,0.179471
0.623233,0.423708,0.775605,0.761444,0.603436,0.053729,0.179696
0.62441,0.442916,0.777723,0.757498,0.594582,0.053616,0.179921
0.62237,0.431701,0.772292,0.723832,0.600469,0.053503,0.180146
0.621204,0.423534,0.76664,0.704079,0.610097,0.05339,0.180371
0.622258,0.438667,0.760794,0.71061,0.604363,0.053277,0.180597
0.62218,0.440861,0.764721,0.719466,0.599736,0.053164,0.180822
0.623172,0.432171,0.765344,0.703262,0.60088,0.05305,0.181047
0.622415,0.439224,0.751031,0.716938,0.600587,0.052937,0.181272
0.62311,0.4375,0.743216,0.741566,0.600499,0.052824,0.181497
0.620835,0.435741,0.738604,0.756013,0.602521,0.052711,0.181723
0.61986,0.424927,0.7402,0.735035,0.607704,0.052598,0.181948
0.623121,0.42228,0.742769,0.713683,0.607224,0.052485,0.182173
0.622617,0.435602,0.740503,0.729955,0.602955,0.052372,0.182398
0.622112,0.42484,0.736576,0.769257,0.603764,0.052259,0.182623
0.623125,0.414774,0.737682,0.725918,0.604515,0.052146,0.182849
0.625871,0.425223,0.747243,0.710576,0.604796,0.052032,0.183074
0.628616,0.424509,0.751291,0.731304,0.605828,0.051919,0.183299
0.631362,0.423238,0.746937,0.700666,0.603096,0.051806,0.183524
0.634108,0.431997,0.737877,0.710627,0.60217,0.051693,0.183749
0.636854,0.415575,0.734381,0.751023,0.605313,0.05158,0.183975
0.637691,0.411135,0.742381,0.74304,0.601091,0.051467,0.17902
0.638987,0.418031,0.74826,0.729535,0.602498,0.051354,0.16729
0.643302,0.431057,0.739812,0.73076,0.603905,0.051241,0.155561
0.647617,0.431283,0.741277,0.730885,0.600798,0.051128,0.143832
0.650886,0.42019,0.753155,0.765118,0.600082,0.051014,0.132103
0.652959,0.42585,0.760616,0.751295,0.597244,0.057471,0.120373
0.655033,0.437378,0.763524,0.738663,0.596646,0.07252,0.116076
0.657001,0.417683,0.771196,0.73482,0.606086,0.087568,0.121499
0.658851,0.420295,0.783506,0.680992,0.598499,0.102616,0.126921
