"UNITID","school_name","city","state","zip","school_webpage","latitude","longitude","admission_rate","sat_verbal_midrange","sat_math_midrange","sat_writing_midrange","act_combined_midrange","act_english_midrange","act_math_midrange","act_writing_midrange","sat_total_average","undergrad_size","percent_white","percent_black","percent_hispanic","percent_asian","percent_part_time","average_cost_academic_year","average_cost_program_year","tuition_(instate)","tuition_(out_of_state)","spend_per_student","faculty_salary","percent_part_time_faculty","percent_pell_grant","completion_rate","predominant_degree","highest_degree","ownership","region","gender","carnegie_basic_classification","carnegie_undergraduate","carnegie_size","religious_affiliation","percent_female","agege24","faminc","mean_earnings_6_years","median_earnings_6_years","mean_earnings_10_years","median_earnings_10_years"
149329,'Telshe Yeshiva-Chicago',Chicago,IL,60625,?,41.9753,-87.7169,1.0,?,?,?,?,?,?,?,?,67.0,1.0,0.0,0.0,0.0,0.0,17585.0,?,12000.0,12000.0,25502.0,3527.0,0.625,0.473,0.5,Bachelors,Bachelors,'Private nonprofit','Great Lakes',MENONLY,'Special Focus Institutions--Theological seminaries Bible colleges and other faith-related institutions',?,?,Jewish,0.0,0.07999999821186,38350.0,?,?,?,?
149365,'South Suburban College','South Holland',IL,60473-1200,www.ssc.edu/,41.6064,-87.6191,?,?,?,?,?,?,?,?,?,4642.0,0.1639,0.6775,0.1213,0.0078,0.5696,9697.0,?,4133.0,11723.0,4517.0,7043.0,0.3179,0.588,?,Associate,Associate,Public,'Great Lakes',COED,'Associate\'s--Public Suburban-serving Single Campus','Higher part-time two-year','Medium 2-year (2000 to 4999)',?,0.74000000953674,0.5,17972.4,23500.0,19500.0,31000.0,26500.0
149499,'Tri-County Beauty Academy',Litchfield,IL,62056,tcbacademy.net,39.1757,-89.6554,?,?,?,?,?,?,?,?,?,14.0,1.0,0.0,0.0,0.0,0.0,?,11018.0,?,?,10534.0,?,?,0.6970000000000001,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.97000002861022,0.2199999988079,29546.27,?,?,?,?
149505,'Trinity Christian College','Palos Heights',IL,60463-0929,www.trnty.edu,41.6692,-87.7842,0.9022,545.0,545.0,520.0,23.0,23.0,23.0,?,1053.0,1191.0,0.7162,0.0924,0.1075,0.0185,0.1394,33611.0,?,24435.0,24435.0,10993.0,6506.0,0.5782,0.341,0.5816,Bachelors,Bachelors,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Diverse Fields','Medium full-time four-year inclusivestudents with varying levels academic preparation and achievement)','Small 4-year primarily residential (1000 to 2999)',Interdenominational,0.68999999761581,0.28000000119209,78627.29,35900.0,35600.0,44100.0,41400.0
149514,'Trinity International University-Illinois',Deerfield,IL,60015-1283,www.tiu.edu,42.1979,-87.8827,0.9372,530.0,515.0,?,23.0,23.0,22.0,?,1049.0,899.0,0.6018,0.1491,0.0845,0.0267,0.1724,37929.0,?,26830.0,26830.0,8735.0,7250.0,0.2317,0.4805,0.4545,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Doctoral/Research Universities','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','Evangelical Free Church of America',0.58999997377395,0.46000000834465,64254.25,31700.0,29100.0,43200.0,38200.0
149532,'Triton College','River Grove',IL,60171-1995,www.triton.edu,41.9161,-87.8411,?,?,?,?,?,?,?,?,?,9184.0,0.3248,0.1871,0.3176,0.0268,0.6199,9066.0,?,3452.0,10472.0,3716.0,7474.0,0.2885,0.2736,?,Associate,Associate,Public,'Great Lakes',COED,'Associate\'s--Public Suburban-serving Single Campus','Higher part-time two-year','Large 2-year ( 5000 to 9999)',?,0.64999997615814,0.38999998569488,25597.69,28200.0,25200.0,36900.0,33000.0
149550,'University of Spa & Cosmetology Arts',Springfield,IL,62704,www.uscart.com,39.7667,-89.7108,?,?,?,?,?,?,?,?,?,189.0,0.8519,0.1005,0.0159,0.0,0.3122,?,17756.0,?,?,1845.0,?,?,0.494,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.94999998807907,0.41999998688697,43809.35,21200.0,18400.0,19800.0,17900.0
149639,'VanderCook College of Music',Chicago,IL,60616-3731,www.vandercook.edu,41.8368,-87.6291,0.374,?,?,?,27.0,25.0,25.0,?,1205.0,104.0,0.6635,0.0577,0.2115,0.0096,0.0481,37343.0,?,24890.0,24890.0,7424.0,7625.0,1.0,0.4029,0.6923,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Special Focus Institutions--Schools of art music and design',?,?,?,0.43999999761581,0.05999999865889,64869.14,?,?,?,?
149727,'Waubonsee Community College','Sugar Grove',IL,60554-9454,www.waubonsee.edu,41.798,-88.4588,?,?,?,?,?,?,?,?,?,8055.0,0.5754,0.0704,0.2831,0.0225,0.5779,8991.0,?,2520.0,7100.0,4458.0,7929.0,0.192,0.2954,?,Associate,Associate,Public,'Great Lakes',COED,'Associate\'s--Public Suburban-serving Single Campus','Higher part-time two-year','Large 2-year ( 5000 to 9999)',?,0.68999999761581,0.47999998927116,33805.73,27900.0,25700.0,33400.0,30800.0
149763,'Resurrection University',Chicago,IL,60622,www.resu.edu,41.8916,-87.7752,?,?,?,?,?,?,?,?,?,321.0,0.4735,0.0903,0.0997,0.1371,0.3115,?,?,?,?,8959.0,7544.0,1.0,0.1808,?,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Special Focus Institutions--Other health professions schools',?,?,'Roman Catholic',0.91000002622604,0.5,50557.16,58000.0,61400.0,?,?
149772,'Western Illinois University',Macomb,IL,61455,www.wiu.edu,40.4656,-90.6852,0.5931,?,?,?,21.0,20.0,21.0,?,970.0,9873.0,0.6656,0.1659,0.0795,0.0099,0.1082,24375.0,?,11767.0,15969.0,11290.0,8263.0,0.9028,0.4278,0.561,Bachelors,Graduate,Public,'Great Lakes',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year selective higher transfer-in','Large 4-year primarily residential (over 9999)',?,0.49000000953674,0.10999999940395,74171.17,34500.0,32000.0,44700.0,41100.0
149781,'Wheaton College',Wheaton,IL,60187-5593,www.wheaton.edu,41.8709,-88.0968,0.6871,660.0,655.0,655.0,30.0,31.0,29.0,9.0,1318.0,2415.0,0.7822,0.0215,0.0493,0.08199999999999999,0.0161,41394.0,?,30880.0,30880.0,14865.0,8328.0,0.6603,0.2097,0.8672,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year more selective lower transfer-in','Small 4-year highly residential (1000 to 2999)',Undenominational,0.50999999046325,0.00999999977648,99339.64,37300.0,33000.0,51500.0,42600.0
149842,'Harper College',Palatine,IL,60067-7398,www.harpercollege.edu,42.0814,-88.0694,?,?,?,?,?,?,?,?,?,11217.0,0.5894,0.0408,0.1918,0.0947,0.5781,12390.0,?,3054.0,11034.0,5662.0,8731.0,0.4096,0.2181,?,Certificate,Associate,Public,'Great Lakes',COED,'Associate\'s--Public Suburban-serving Single Campus','Mixed part/full-time two-year','Large 2-year ( 5000 to 9999)',?,0.57999998331069,0.36000001430511,37387.6,31300.0,28000.0,38700.0,34600.0
150048,'Ancilla College',Donaldson,IN,46513-0001,www.ancilla.edu,41.338,-86.4454,?,?,?,?,?,?,?,?,?,398.0,0.8166,0.1005,0.0678,0.0,0.2864,25473.0,?,13230.0,13230.0,9295.0,3819.0,0.4146,0.6667,?,Associate,Associate,'Private nonprofit','Great Lakes',COED,'Associate\'s--Private Not-for-profit','Medium full-time two-year','Very small 2-year (less than 500)','Roman Catholic',0.6700000166893,0.28999999165534,44728.45,24700.0,21300.0,32200.0,29200.0
150066,'Anderson University',Anderson,IN,46012-3495,www.anderson.edu,40.1122,-85.6623,0.5545,520.0,520.0,?,23.0,23.0,23.0,?,1053.0,1862.0,0.8109999999999999,0.0575,0.0269,0.006999999999999999,0.0725,37937.0,?,26280.0,26280.0,8062.0,6395.0,1.0,0.3358,0.5678,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','Church of God',0.60000002384185,0.12999999523162,78026.29,31700.0,30400.0,40500.0,35900.0
150075,'Apex Academy of Hair Design Inc',Anderson,IN,46016-1158,www.apexacademyofhairdesign.com,40.1121,-85.6808,?,?,?,?,?,?,?,?,?,9.0,0.5556,0.2222,0.0,0.0,0.0,?,6519.0,?,?,1977.0,?,?,0.2308,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.95999997854232,0.81000000238418,10462.77,?,?,?,?
150136,'Ball State University',Muncie,IN,47306,www.bsu.edu,40.1989,-85.4089,0.6054,540.0,530.0,525.0,22.0,22.0,22.0,?,1053.0,15985.0,0.8317,0.0673,0.0348,0.0082,0.0616,21101.0,?,9160.0,24124.0,9700.0,7305.0,0.8249,0.3463,0.5938,Bachelors,Graduate,Public,'Great Lakes',COED,'Research Universities (high research activity)','Full-time four-year selective lower transfer-in','Large 4-year primarily residential (over 9999)',?,0.56000000238418,0.07000000029802,78230.63,32200.0,30900.0,41700.0,39000.0
150145,'Bethel College-Indiana',Mishawaka,IN,46545-5591,www.bethelcollege.edu,41.6777,-86.1916,0.7158,495.0,520.0,490.0,24.0,24.0,23.0,?,1047.0,1579.0,0.772,0.1248,0.0576,0.0044,0.1761,33617.0,?,24970.0,24970.0,7756.0,5506.0,0.98,0.5169,0.6466,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Diverse Fields','Medium full-time four-year selective higher transfer-in','Small 4-year primarily residential (1000 to 2999)','Missionary Church Inc',0.62999999523162,0.37999999523162,62249.48,33300.0,31300.0,39900.0,36500.0
150163,'Butler University',Indianapolis,IN,46208,www.butler.edu,39.8407,-86.1718,0.6609999999999999,580.0,585.0,575.0,28.0,28.0,27.0,?,1212.0,3998.0,0.8269,0.0353,0.032,0.0283,0.0125,47010.0,?,34368.0,34368.0,12922.0,7980.0,1.0,0.1739,0.7386,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Master\'s Colleges and Universities (medium programs)','Full-time four-year more selective lower transfer-in','Medium 4-year highly residential (3000 to 9999)',?,0.62000000476837,0.05000000074505,109689.19,52400.0,41900.0,63100.0,52400.0
150172,'Calumet College of Saint Joseph',Whiting,IN,46394,www.ccsj.edu,41.6709,-87.493,0.4,425.0,435.0,391.0,18.0,17.0,17.0,?,855.0,988.0,0.4028,0.2652,0.3148,0.003,0.413,19530.0,?,15620.0,15620.0,6949.0,5564.0,0.24600000000000002,0.4061,0.3375,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Master\'s Colleges and Universities (smaller programs)','Higher part-time four-year','Very small 4-year primarily nonresidential (less than 1000)','Roman Catholic',0.62000000476837,0.61000001430511,51031.19,40800.0,36500.0,43300.0,37200.0
150251,'College of Court Reporting Inc',Hobart,IN,46342,www.ccr.edu,41.5212,-87.2603,?,?,?,?,?,?,?,?,?,252.0,0.6865,0.12300000000000001,0.0873,0.0198,0.6706,22489.0,?,13550.0,13550.0,6997.0,?,?,0.3867,?,Associate,Associate,'Private for-profit','Great Lakes',COED,'Associate\'s--Private For-profit','Mixed part/full-time two-year','Very small 2-year (less than 500)',?,0.98000001907348,0.86000001430511,56127.38,29100.0,25100.0,27700.0,23300.0
150303,'Tricoci University of Beauty Culture-Highland',Highland,IN,46322,www.tricociuniversity.com,41.5559,-87.46700000000001,?,?,?,?,?,?,?,?,?,182.0,0.4835,0.2582,0.2363,0.0055,0.3077,?,19337.0,?,?,2024.0,?,?,0.5684,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.97000002861022,0.38999998569488,42783.6,19900.0,17800.0,21300.0,19600.0
150400,'DePauw University',Greencastle,IN,46135-1772,www.depauw.edu,39.6395,-86.8636,0.6121,585.0,615.0,580.0,27.0,28.0,27.0,?,1215.0,2272.0,0.6822,0.0643,0.0335,0.0308,0.0013,51050.0,?,40640.0,40640.0,18330.0,8900.0,0.836,0.1879,0.7922,Bachelors,Bachelors,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year more selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','United Methodist',0.54000002145767,0.0,107948.47,37900.0,35000.0,58200.0,47800.0
150428,'Don Roberts School of Hair Design',Schererville,IN,46375,www.donrobertsspaschool.com,41.5693,-87.5082,?,?,?,?,?,?,?,?,?,53.0,0.7358,0.1132,0.1509,0.0,0.0755,?,14246.0,?,?,2702.0,?,?,0.5783,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.97000002861022,0.38999998569488,39891.84,17400.0,15000.0,?,?
150437,'Don Roberts Beauty School',Valparaiso,IN,46385,www.donrobertsbeautyschool.com,41.4725,-87.07799999999999,?,?,?,?,?,?,?,?,?,77.0,0.8831,0.013000000000000001,0.0909,0.013000000000000001,0.5455,?,14918.0,?,?,3632.0,?,?,0.3333,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,1.0,0.5,31392.83,?,?,?,?
150455,'Earlham College',Richmond,IN,47374-4095,www.earlham.edu,39.8223,-84.9115,0.637,645.0,600.0,580.0,29.0,?,?,?,1262.0,1016.0,0.5354,0.1348,0.0581,0.0374,0.0059,50930.0,?,41450.0,41450.0,19527.0,7391.0,0.9434,0.2576,0.71,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year more selective lower transfer-in','Small 4-year highly residential (1000 to 2999)',Friends,0.56000000238418,0.01999999955296,94178.23,23700.0,22800.0,39000.0,32300.0
150534,'University of Evansville',Evansville,IN,47722,www.evansville.edu/,37.97,-87.53200000000001,0.8409,545.0,560.0,540.0,26.0,26.0,26.0,?,1147.0,2373.0,0.7758,0.0278,0.0291,0.0139,0.035,42674.0,?,30596.0,30596.0,10365.0,7658.0,0.6559999999999999,0.2561,0.6344,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Master\'s Colleges and Universities (smaller programs)','Full-time four-year more selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','United Methodist',0.60000002384185,0.05999999865889,80378.71,37700.0,33200.0,44900.0,40000.0
150604,'Franklin College',Franklin,IN,46131-2623,www.franklincollege.edu,39.4783,-86.0472,0.6002,500.0,510.0,485.0,22.0,21.0,22.0,8.0,1010.0,969.0,0.8411,0.0454,0.0144,0.0031,0.0175,37962.0,?,27695.0,27695.0,8715.0,6524.0,0.7304,0.4017,0.5710000000000001,Bachelors,Bachelors,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Diverse Fields','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','American Baptist',0.43999999761581,0.01999999955296,80627.78,31300.0,31500.0,44900.0,41000.0
150668,'Goshen College',Goshen,IN,46526-4794,www.goshen.edu,41.5643,-85.8268,0.5506,545.0,555.0,?,26.0,26.0,26.0,?,1123.0,778.0,0.7172,0.0398,0.1195,0.0064,0.0463,37707.0,?,28500.0,28500.0,10729.0,5509.0,0.7526,0.2958,0.703,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year selective lower transfer-in','Very small 4-year highly residential (less than 1000)','Mennonite Church',0.62999999523162,0.17000000178813,76827.8,31700.0,30100.0,39100.0,36300.0
150677,'Grace College and Theological Seminary','Winona Lake',IN,46590-1274,www.grace.edu,41.2265,-85.8139,0.7884,519.0,515.0,?,23.0,24.0,23.0,?,1050.0,1286.0,0.818,0.042,0.0319,0.0109,0.0241,32506.0,?,23970.0,23970.0,5818.0,5839.0,1.0,0.3444,0.6053,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Diverse Fields','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','Brethren Church',0.61000001430511,0.05000000074505,78685.69,27900.0,25600.0,36300.0,33200.0
150695,'Hair Fashions By Kaye Beauty College-Noblesville',Noblesville,IN,46060-0000,www.kayesbeautycollege.com,40.0363,-86.0122,?,?,?,?,?,?,?,?,?,70.0,0.8857,0.0571,0.0,0.0286,0.0,?,13303.0,?,?,8345.0,?,?,0.6522,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.93999999761581,0.44999998807907,48395.67,20500.0,17200.0,25800.0,21400.0
150710,'Hair Fashions By Kaye Beauty College-Indianapolis',Indianapolis,IN,46250,www.kayescastleton.com,39.9054,-86.0587,?,?,?,?,?,?,?,?,?,108.0,0.037000000000000005,0.9537,0.0,0.0093,0.0,?,21725.0,?,?,6792.0,?,?,0.9314,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.91000002622604,0.72000002861022,18670.02,17800.0,13000.0,20200.0,16700.0
150756,'Hanover College',Hanover,IN,47243,www.hanover.edu,38.7125,-85.4611,0.6673,545.0,555.0,525.0,26.0,?,?,?,1130.0,1159.0,0.8223,0.0449,0.0242,0.0104,0.0026,42198.0,?,31760.0,31760.0,13801.0,7847.0,0.9238,0.3482,0.7186,Bachelors,Bachelors,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year selective lower transfer-in','Very small 4-year highly residential (less than 1000)','Presbyterian Church (USA)',0.54000002145767,0.00999999977648,90897.96,33300.0,31800.0,47000.0,44400.0
150765,'J Michael Harrold Beauty Academy','Terre Haute',IN,47807,harroldbeautyacademy.com,39.4702,-87.3833,?,?,?,?,?,?,?,?,?,86.0,0.9535,0.0233,0.0116,0.0,0.0,?,13849.0,?,?,871.0,?,?,0.3917,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.97000002861022,0.41999998688697,33446.61,15000.0,13300.0,?,?
150774,'Holy Cross College','Notre Dame',IN,46556-0308,www.hcc-nd.edu,41.7,-86.2537,0.7231,495.0,480.0,460.0,23.0,22.0,22.0,9.0,1014.0,490.0,0.7509999999999999,0.0592,0.0959,0.0163,0.0184,33660.0,?,25450.0,25450.0,7233.0,4545.0,0.4667,0.3333,0.4886,Bachelors,Bachelors,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year inclusive','Very small 4-year primarily residential (less than 1000)','Roman Catholic',0.38999998569488,0.05999999865889,101558.45,31400.0,27200.0,43500.0,36300.0
150853,'PJ\'s College of Cosmetology-Clarksville',Clarksville,IN,47129,GOTOPJS.COM,38.3133,-85.7702,?,?,?,?,?,?,?,?,?,116.0,0.8707,0.0948,0.0345,0.0,0.1897,?,15225.0,?,?,8358.0,?,?,0.4298,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,0.97000002861022,0.66000002622604,25003.33,14200.0,11900.0,17100.0,15800.0
150941,'Huntington University',Huntington,IN,46750,www.huntington.edu,40.8991,-85.4996,0.9732,505.0,500.0,487.0,24.0,23.0,24.0,?,1054.0,1030.0,0.8816,0.0204,0.034,0.0049,0.068,34764.0,?,24040.0,24040.0,8241.0,5945.0,1.0,0.34600000000000003,0.623,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Baccalaureate Colleges--Diverse Fields','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','United Brethren Church',0.56999999284744,0.11999999731779,78159.98,29600.0,27400.0,38500.0,35500.0
150987,'Ivy Tech Community College',Indianapolis,IN,46208-5752,www.ivytech.edu,39.8038,-86.1582,?,?,?,?,?,?,?,?,?,87017.0,0.7216,0.1525,0.0462,0.0131,0.6151,13547.0,?,3605.0,7632.0,3565.0,4960.0,0.2254,0.5487,?,Associate,Associate,Public,'Great Lakes',COED,'Associate\'s--Public Urban-serving Single Campus','Higher part-time two-year','Very large 2-year (10000 or more)',?,0.69999998807907,0.55000001192092,32872.21,27300.0,25200.0,30900.0,28400.0
151102,'Indiana University-Purdue University-Fort Wayne','Fort Wayne',IN,46805-1499,www.ipfw.edu,41.1154,-85.1117,0.8309,490.0,500.0,475.0,22.0,21.0,22.0,?,996.0,9795.0,0.8205,0.0542,0.0513,0.0218,0.25,18837.0,?,7013.0,16845.0,6082.0,7355.0,0.9353,0.3675,0.2594,Bachelors,Graduate,Public,'Great Lakes',COED,'Master\'s Colleges and Universities (larger programs)','Medium full-time four-year inclusivestudents with varying levels academic preparation and achievement)','Medium 4-year primarily nonresidential (3000 to 9999)',?,0.60000002384185,0.28999999165534,55513.79,30500.0,28400.0,38800.0,35900.0
151111,'Indiana University-Purdue University-Indianapolis',Indianapolis,IN,46202-5143,www.iupui.edu,39.7729,-86.1722,0.6958,495.0,510.0,485.0,22.0,22.0,22.0,7.0,1013.0,21569.0,0.7233,0.105,0.0532,0.0355,0.2296,20846.0,?,8756.0,29571.0,15311.0,7713.0,0.5751,0.3659,0.4161,Bachelors,Graduate,Public,'Great Lakes',COED,'Research Universities (high research activity)','Medium full-time four-year selective higher transfer-in','Large 4-year primarily nonresidential (over 9999)',?,0.61000001430511,0.34000000357627,56695.09,38600.0,33900.0,44700.0,39100.0
151166,'Harrison College-Indianapolis',Indianapolis,IN,46204-2611,harrison.edu,39.7669,-86.1479,1.0,?,?,?,?,?,?,?,?,3726.0,0.5988,0.1583,0.0161,0.003,0.3572,24768.0,?,16740.0,16740.0,3802.0,4187.0,?,0.7972,0.3259,Associate,Bachelors,'Private for-profit','Great Lakes',COED,'Baccalaureate/Associate\'s Colleges','Medium full-time four-year inclusivestudents with varying levels academic preparation and achievement)','Small 4-year primarily nonresidential (1000 to 2999)',?,0.83999997377395,0.62000000476837,30958.16,21900.0,20700.0,26700.0,24700.0
151263,'University of Indianapolis',Indianapolis,IN,46227-3697,uindy.edu,39.7097,-86.1347,0.8443,500.0,510.0,490.0,22.0,22.0,23.0,?,1018.0,4108.0,0.6865,0.1093,0.0314,0.0083,0.2291,36158.0,?,24660.0,24660.0,8024.0,6903.0,0.9885,0.3729,0.5710000000000001,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Master\'s Colleges and Universities (larger programs)','Medium full-time four-year selective lower transfer-in','Medium 4-year primarily residential (3000 to 9999)','United Methodist',0.68000000715255,0.23999999463558,68430.95,36300.0,33700.0,43900.0,41600.0
151290,'Indiana Institute of Technology','Fort Wayne',IN,46803-1228,www.indianatech.edu,41.0783,-85.118,0.7225,450.0,468.0,?,20.0,19.0,20.0,?,934.0,5670.0,0.4776,0.3945,0.0393,0.0041,0.3499,35911.0,?,24860.0,24860.0,3479.0,6965.0,1.0,0.6241,0.3201,Bachelors,Graduate,'Private nonprofit','Great Lakes',COED,'Special Focus Institutions--Schools of business and management',?,?,?,0.54000002145767,0.62000000476837,54055.17,39200.0,35300.0,45700.0,41100.0
151306,'University of Southern Indiana',Evansville,IN,47712,www.usi.edu,37.9662,-87.6767,0.6934,495.0,505.0,480.0,22.0,21.0,22.0,?,1004.0,8764.0,0.8625,0.0448,0.0088,0.0086,0.1626,17996.0,?,6698.0,15553.0,5112.0,6363.0,0.5682,0.3231,0.3954,Bachelors,Graduate,Public,'Great Lakes',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year inclusive','Medium 4-year primarily residential (3000 to 9999)',?,0.60000002384185,0.12999999523162,64285.39,30600.0,28800.0,38100.0,35500.0
151324,'Indiana State University','Terre Haute',IN,47809,www.indstate.edu,39.4687,-87.4071,0.8306,455.0,455.0,440.0,19.0,18.0,19.0,7.0,910.0,10173.0,0.6728,0.1821,0.0348,0.011000000000000001,0.1033,19549.0,?,8256.0,17992.0,7430.0,7071.0,0.7051,0.4344,0.4159,Bachelors,Graduate,Public,'Great Lakes',COED,'Doctoral/Research Universities','Full-time four-year inclusive','Medium 4-year primarily residential (3000 to 9999)',?,0.54000002145767,0.17000000178813,60917.09,32200.0,30000.0,38600.0,36000.0
